./QF_LIA/CAV_2009_benchmarks/smt/40-vars/problem__030.smt2,0.22
./QF_LIA/2019-ezsmt/weightedSequence/19-treeWeight-772-8leaves.smt2,1.77
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D40N150/RC-08.smt2,7.45
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem__006.smt2.slack.smt2,0.05
./QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT4096DC1024/RC-07.smt2,0.01
./QF_LIA/CIRC/multiplier_prime/MULTIPLIER_PRIME_7.msat.smt2,0.02
./QF_LIA/20220307-SMPT/MAPK-PT-00640/RF-00.smt2,0.03
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D30N050/RC-08.smt2,3.01
./QF_LIA/bofill-scheduling/SMT_random_LIA/ex27800_2600_100.smt2,1.88
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem__013.smt2.slack.smt2,0.15
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem_2__032.smt2.slack.smt2,0.22
./QF_LIA/20220307-SMPT/BART-PT-010/RF-12.smt2,8.19
./QF_LIA/arctic-matrix/constraint-336780.smt2,12.47
./QF_LIA/20220307-SMPT/NeighborGrid-PT-d5n4m1t35/RC-04.smt2,3.09
